UF;Município;Gênero;Grau de instrução;Cor / Raça;Faixa etária;Eleitorado;Com deficiência;Voto facultativo
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;35 a 39 anos;21;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;40 a 44 anos;18;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;45 a 49 anos;24;1;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;50 a 54 anos;19;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;55 a 59 anos;29;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;60 a 64 anos;17;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;65 a 69 anos;14;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;70 a 74 anos;4;0;4
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;75 a 79 anos;2;0;2
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;85 a 89 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;25 a 29 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;30 a 34 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;35 a 39 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;40 a 44 anos;3;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;55 a 59 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;65 a 69 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Amarela;30 a 34 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;16 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;18 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;19 anos;6;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;20 anos;12;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;21 a 24 anos;28;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;25 a 29 anos;21;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;30 a 34 anos;14;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;35 a 39 anos;13;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;40 a 44 anos;16;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;45 a 49 anos;11;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;50 a 54 anos;6;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;55 a 59 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;60 a 64 anos;3;1;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Branca;65 a 69 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Indígena;45 a 49 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;21 a 24 anos;41;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;25 a 29 anos;168;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;30 a 34 anos;212;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;35 a 39 anos;175;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;40 a 44 anos;175;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;45 a 49 anos;110;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;50 a 54 anos;117;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;55 a 59 anos;66;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;60 a 64 anos;54;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;65 a 69 anos;24;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;70 a 74 anos;20;0;20
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;75 a 79 anos;8;0;8
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;80 a 84 anos;3;0;3
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;85 a 89 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;17 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;18 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;19 anos;12;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;20 anos;16;1;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;21 a 24 anos;71;2;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;25 a 29 anos;35;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;30 a 34 anos;32;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;35 a 39 anos;20;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;40 a 44 anos;26;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;45 a 49 anos;21;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;50 a 54 anos;9;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;55 a 59 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;60 a 64 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Parda;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;18 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;19 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;20 anos;3;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;21 a 24 anos;6;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;25 a 29 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;30 a 34 anos;3;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;35 a 39 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;40 a 44 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;45 a 49 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO COMPLETO;Preta;60 a 64 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;16 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;21 a 24 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;16 anos;25;0;25
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;17 anos;31;0;31
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;18 anos;20;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;19 anos;35;1;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;20 anos;22;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;21 a 24 anos;25;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;25 a 29 anos;8;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;30 a 34 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;35 a 39 anos;8;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;40 a 44 anos;8;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;45 a 49 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;50 a 54 anos;6;1;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;55 a 59 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;65 a 69 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;17 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;18 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;35 a 39 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;20 anos;8;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;21 a 24 anos;104;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;25 a 29 anos;173;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;30 a 34 anos;64;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;35 a 39 anos;59;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;40 a 44 anos;43;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;45 a 49 anos;29;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;50 a 54 anos;26;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;55 a 59 anos;17;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;60 a 64 anos;28;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;65 a 69 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;70 a 74 anos;5;0;5
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;75 a 79 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;16 anos;29;0;29
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;17 anos;45;1;45
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;18 anos;48;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;19 anos;48;1;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;20 anos;37;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;21 a 24 anos;50;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;25 a 29 anos;11;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;30 a 34 anos;19;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;35 a 39 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;40 a 44 anos;7;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;45 a 49 anos;8;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;50 a 54 anos;3;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;55 a 59 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;65 a 69 anos;1;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;16 anos;2;0;2
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;17 anos;6;0;6
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;18 anos;3;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;19 anos;4;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;20 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;21 a 24 anos;9;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;25 a 29 anos;5;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;30 a 34 anos;2;0;0
RO;CEREJEIRAS;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;35 a 39 anos;3;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;55 a 59 anos;2;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;60 a 64 anos;3;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;65 a 69 anos;5;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;75 a 79 anos;1;0;1
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Branca;85 a 89 anos;1;0;1
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;35 a 39 anos;1;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;40 a 44 anos;4;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;45 a 49 anos;21;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;50 a 54 anos;53;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;55 a 59 anos;72;1;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;60 a 64 anos;68;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;65 a 69 anos;70;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;70 a 74 anos;81;0;81
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;75 a 79 anos;86;0;86
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;80 a 84 anos;47;0;47
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;85 a 89 anos;32;1;32
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;90 a 94 anos;8;0;8
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;95 a 99 anos;2;0;2
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;35 a 39 anos;1;1;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;45 a 49 anos;2;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;50 a 54 anos;4;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;55 a 59 anos;9;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;60 a 64 anos;4;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;65 a 69 anos;4;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;70 a 74 anos;3;0;3
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Parda;75 a 79 anos;1;0;1
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Preta;45 a 49 anos;1;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Preta;55 a 59 anos;1;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Preta;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Preta;65 a 69 anos;1;0;0
RO;CEREJEIRAS;FEMININO;LÊ E ESCREVE;Preta;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Amarela;30 a 34 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Amarela;50 a 54 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;21 a 24 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;25 a 29 anos;6;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;30 a 34 anos;16;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;35 a 39 anos;22;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;40 a 44 anos;15;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;45 a 49 anos;5;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;50 a 54 anos;12;1;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;55 a 59 anos;11;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Branca;65 a 69 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;25 a 29 anos;10;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;30 a 34 anos;93;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;35 a 39 anos;153;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;40 a 44 anos;138;1;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;45 a 49 anos;119;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;50 a 54 anos;94;1;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;55 a 59 anos;68;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;60 a 64 anos;44;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;65 a 69 anos;48;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;70 a 74 anos;25;0;25
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;75 a 79 anos;2;0;2
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;21 a 24 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;25 a 29 anos;16;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;30 a 34 anos;35;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;35 a 39 anos;21;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;40 a 44 anos;13;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;45 a 49 anos;17;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;50 a 54 anos;9;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;55 a 59 anos;3;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;60 a 64 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Parda;70 a 74 anos;1;0;1
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;30 a 34 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;35 a 39 anos;3;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;45 a 49 anos;3;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;50 a 54 anos;2;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;55 a 59 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR COMPLETO;Preta;60 a 64 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Amarela;21 a 24 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Amarela;30 a 34 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;18 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;19 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;20 anos;7;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;21 a 24 anos;16;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;25 a 29 anos;10;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;30 a 34 anos;6;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;35 a 39 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;40 a 44 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;50 a 54 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;55 a 59 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Branca;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;21 a 24 anos;14;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;25 a 29 anos;79;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;30 a 34 anos;89;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;35 a 39 anos;48;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;40 a 44 anos;38;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;45 a 49 anos;22;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;50 a 54 anos;10;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;55 a 59 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;60 a 64 anos;2;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;65 a 69 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;18 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;20 anos;3;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;21 a 24 anos;28;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;25 a 29 anos;10;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;30 a 34 anos;12;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;35 a 39 anos;4;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;40 a 44 anos;2;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;45 a 49 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;50 a 54 anos;1;0;0
RO;CEREJEIRAS;FEMININO;SUPERIOR INCOMPLETO;Parda;55 a 59 anos;1;0;0
