ANO_ELEICAO;NR_TURNO;DS_ELEICAO;DT_ELEICAO;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;QT_VOTOS_NOMINAIS_VALIDOS
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;378
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;1992
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);3060
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;3;Governador;Coligação;77;SOLIDARIEDADE;Solidariedade;FRENTE DEMOCRATICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE / PDT;388
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;19;GUAJARÁ-MIRIM;1;3;Governador;Coligação;77;SOLIDARIEDADE;Solidariedade;FRENTE DEMOCRATICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE / PDT;1638
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);1359
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;5;Senador;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;6217
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);3409
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;1379
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;5;Senador;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;1529
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;784
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;17
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;24
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;309
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;201
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);10
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;10
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;19
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;150
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);136
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);81
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;48
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;31
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;7;Deputado Estadual;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;213
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);448
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;5713
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;267
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;1950
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;17
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;74
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;19;GUAJARÁ-MIRIM;1;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);286
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);659
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;3;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);4
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);9
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;275
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;726
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;259
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;35
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;455
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;14
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;7
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;450
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;19
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;307
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;477;CANDEIAS DO JAMARI;21;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;69
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;579
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;19
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;19;GUAJARÁ-MIRIM;1;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);404
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;477;CANDEIAS DO JAMARI;21;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);578
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);435
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;12
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;567
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;24799
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;1751
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;744;NOVA UNIÃO;28;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;337
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;889
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;884
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;15
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;6;Deputado Federal;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);24
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;6;Deputado Federal;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;331
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;180
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);1137
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;132;VILHENA;4;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;2888
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;1596
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;639;ALTO PARAÍSO;25;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;187
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;2126
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;114
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);2366
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;1909
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;3;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;407
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);853
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);1983
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;3;Governador;Coligação;77;SOLIDARIEDADE;Solidariedade;FRENTE DEMOCRATICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE / PDT;937
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;5;Senador;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;160
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);51
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);1858
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;3;Governador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PMB / PTB;24852
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;308
